IOT1 , IEEE_Access189
IEEE_TIE141 , IEEE_Access27
IEEE_TIE142 , IEEE_TIE47
IEEE_TIE145 , IEEE_TIE27
IEEE_TIE146 , IOT34
IEEE_TIE148 , IEEE_TIE79
IEEE_TIE152 , IEEE_Access97
IEEE_TIE155 , IEEE_TIE120
IEEE_TCAS1 , IEEE_Journal_Solid_State500
IEEE_TCAS2 , ISLPED426
IEEE_TCAS2 , DATE508
IEEE_TCAS2 , IEEE_TVLSI95
IEEE_TCAS2 , IEEE_TCAS109
IEEE_TCAS2 , IEEE_TCAS127
IEEE_TCAS2 , IEEE_TCAS148
IEEE_TCAS2 , ISQED34
IEEE_TCAS3 , ISLPED166
IEEE_TCAS3 , IEEE_Journal_Solid_State207
IEEE_TCAS3 , IEEE_TIE88
IEEE_TCAS3 , IEEE_TCAS11
IEEE_TCAS3 , IEEE_TCAS16
IEEE_TCAS3 , ICCAD32
IEEE_TCAS3 , Sensys10
IEEE_TCAS4 , IEEE_Access101
IEEE_TCAS4 , IEEE_Journal_Solid_State10
IEEE_TCAS4 , IEEE_Journal_Solid_State21
IEEE_TCAS4 , IEEE_Journal_Solid_State55
IEEE_TCAS4 , IEEE_Journal_Solid_State138
IEEE_TCAS4 , IEEE_Journal_Solid_State400
IEEE_TCAS4 , IEEE_Journal_Solid_State480
IEEE_TCAS4 , IEEE_TCAS16
IEEE_TCAS4 , IEEE_TCAS48
IEEE_TCAS4 , Mobicom6
IEEE_TCAS5 , ISCAS62
IEEE_TCAS5 , IEEE_TVLSI25
IEEE_TCAS5 , JOLPE1
IEEE_TCAS6 , ISCAS53
IEEE_TCAS6 , IEEE_Journal_Solid_State372
IEEE_TCAS6 , IEEE_TCAS54
IEEE_TCAS7 , ISLPED56
IEEE_TCAS7 , DATE325
IEEE_TCAS7 , ACM_TECS26
IEEE_TCAS7 , GLSVLSI12
IEEE_TCAS7 , GLSVLSI16
IEEE_TCAS8 , ISCAS9
IEEE_TCAS8 , IEEE_Journal_Solid_State253
IEEE_TCAS9 , DATE222
IEEE_TCAS9 , IEEE_Journal_Solid_State10
IEEE_TCAS9 , IEEE_Journal_Solid_State49
IEEE_TCAS9 , IEEE_Journal_Solid_State400
IEEE_TCAS9 , IEEE_Journal_Solid_State442
IEEE_TCAS9 , IEEE_TCAS42
IEEE_TCAS9 , IEEE_TCAS52
IEEE_TCAS9 , IEEE_TCAS79
IEEE_TCAS9 , SENSORS80
IEEE_TCAS10 , IEEE_Journal_Solid_State100
IEEE_TCAS10 , IEEE_Journal_Solid_State258
IEEE_TCAS11 , ISLPED370
IEEE_TCAS11 , DATE155
IEEE_TCAS11 , ISCAS80
IEEE_TCAS11 , IEEE_TCAS16
IEEE_TCAS11 , IEEE_TCAS111
IEEE_TCAS11 , Sensys28
IEEE_TCAS12 , IEEE_Journal_Solid_State369
IEEE_TCAS12 , IEEE_Journal_Solid_State513
IEEE_TCAS12 , IEEE_Journal_Solid_State515
IEEE_TCAS12 , IEEE_TCAS42
IEEE_TCAS12 , IEEE_TCAS71
IEEE_TCAS13 , ISLPED131
IEEE_TCAS13 , IEEE_Journal_Solid_State93
IEEE_TCAS13 , IEEE_Journal_Solid_State104
IEEE_TCAS13 , GLSVLSI148
IEEE_TCAS14 , IEEE_Journal_Solid_State328
IEEE_TCAS14 , IEEE_Journal_Solid_State513
IEEE_TCAS14 , IEEE_TIE88
IEEE_TCAS15 , IEEE_TCAS11
IEEE_TCAS17 , IEEE_Journal_Solid_State57
IEEE_TCAS17 , IEEE_Journal_Solid_State227
IEEE_TCAS17 , IEEE_Journal_Solid_State385
IEEE_TCAS18 , IEEE_TCAS68
IEEE_TCAS19 , ISCAS7
IEEE_TCAS19 , IEEE_TCAS106
IEEE_TCAS19 , IEEE_TCAS133
IEEE_TCAS20 , ISLPED45
IEEE_TCAS20 , IEEE_Journal_Solid_State93
IEEE_TCAS21 , IEEE_Journal_Solid_State55
IEEE_TCAS21 , IEEE_TCAS4
IEEE_TCAS21 , IEEE_TCAS9
IEEE_TCAS21 , IEEE_TCAS16
IEEE_TCAS22 , DAC118
IEEE_TCAS22 , IEEE_Journal_Solid_State440
IEEE_TCAS22 , IEEE_TVLSI95
IEEE_TCAS22 , IEEE_TCAS2
IEEE_TCAS22 , IEEE_TCAS144
IEEE_TCAS22 , JOLPE30
IEEE_TCAS22 , ISQED34
IEEE_TCAS23 , IEEE_Journal_Solid_State112
IEEE_TCAS23 , IEEE_Journal_Solid_State176
IEEE_TCAS23 , ISQED19
IEEE_TCAS25 , IEEE_TCAS27
IEEE_TCAS25 , IEEE_TCAS68
IEEE_TCAS26 , ISLPED339
IEEE_TCAS26 , IEEE_Journal_Solid_State528
IEEE_TCAS26 , IEEE_TCAS46
IEEE_TCAS26 , IEEE_TCAS112
IEEE_TCAS27 , IEEE_Journal_Solid_State333
IEEE_TCAS28 , SENSORS58
IEEE_TCAS29 , IEEE_TIE148
IEEE_TCAS31 , DATE424
IEEE_TCAS31 , IEEE_Journal_Solid_State392
IEEE_TCAS33 , IEEE_Access130
IEEE_TCAS33 , IEEE_Journal_Solid_State330
IEEE_TCAS33 , IEEE_TCAS159
IEEE_TCAS35 , IEEE_Journal_Solid_State199
IEEE_TCAS35 , IEEE_Journal_Solid_State489
IEEE_TCAS35 , IEEE_TCAS6
IEEE_TCAS37 , ISLPED56
IEEE_TCAS37 , IEEE_TCAS7
IEEE_TCAS38 , IEEE_TVLSI42
IEEE_TCAS39 , IEEE_TCAS57
IEEE_TCAS39 , IEEE_TCAS77
IEEE_TCAS39 , IEEE_TCAS144
IEEE_TCAS40 , IEEE_Journal_Solid_State516
IEEE_TCAS41 , DAC102
IEEE_TCAS41 , DATE383
IEEE_TCAS41 , DATE633
IEEE_TCAS41 , IEEE_TVLSI43
IEEE_TCAS41 , IEEE_TVLSI54
IEEE_TCAS42 , Mobicom27
IEEE_TCAS43 , ISLPED557
IEEE_TCAS45 , IEEE_Journal_Solid_State272
IEEE_TCAS45 , IEEE_Journal_Solid_State440
IEEE_TCAS45 , IEEE_TVLSI73
IEEE_TCAS45 , IEEE_TCAS85
IEEE_TCAS45 , IEEE_TCAS119
IEEE_TCAS45 , IEEE_TCAS127
IEEE_TCAS46 , DATE342
IEEE_TCAS46 , IEEE_Journal_Solid_State295
IEEE_TCAS48 , GLSVLSI54
IEEE_TCAS52 , IEEE_Journal_Solid_State328
IEEE_TCAS54 , DATE424
IEEE_TCAS55 , IEEE_TCAS71
IEEE_TCAS55 , IEEE_TCAS107
IEEE_TCAS58 , IEEE_TCAS88
IEEE_TCAS59 , IEEE_TVLSI42
IEEE_TCAS59 , IEEE_TCAS61
IEEE_TCAS59 , IEEE_TCAS78
IEEE_TCAS61 , IEEE_TVLSI42
IEEE_TCAS62 , ISLPED254
IEEE_TCAS62 , ISCAS111
IEEE_TCAS62 , IEEE_Access146
IEEE_TCAS63 , GLSVLSI54
IEEE_TCAS64 , DATE333
IEEE_TCAS64 , IEEE_TCAS46
IEEE_TCAS65 , IEEE_TCADICS44
IEEE_TCAS66 , IEEE_Journal_Solid_State191
IEEE_TCAS66 , IEEE_Journal_Solid_State360
IEEE_TCAS66 , IEEE_TCAS144
IEEE_TCAS67 , DATE459
IEEE_TCAS67 , DATE517
IEEE_TCAS67 , ISCAS32
IEEE_TCAS67 , IEEE_TCAS82
IEEE_TCAS67 , ASPDAC52
IEEE_TCAS67 , HPCA3
IEEE_TCAS67 , GLSVLSI119
IEEE_TCAS68 , IEEE_Journal_Solid_State333
IEEE_TCAS68 , IEEE_TCAS76
IEEE_TCAS68 , IEEE_TCAS139
IEEE_TCAS71 , IEEE_Journal_Solid_State294
IEEE_TCAS71 , IEEE_TCAS48
IEEE_TCAS71 , IEEE_TCAS107
IEEE_TCAS72 , IEEE_Journal_Solid_State330
IEEE_TCAS72 , IEEE_Journal_Solid_State391
IEEE_TCAS74 , IEEE_TCAS67
IEEE_TCAS74 , IEEE_TCAS82
IEEE_TCAS75 , IEEE_TCAS90
IEEE_TCAS75 , IEEE_TCOMP38
IEEE_TCAS75 , HPCA37
IEEE_TCAS76 , IEEE_Journal_Solid_State514
IEEE_TCAS77 , IEEE_TCAS57
IEEE_TCAS79 , IEEE_Journal_Solid_State294
IEEE_TCAS79 , IEEE_TCAS107
IEEE_TCAS80 , ISLPED1
IEEE_TCAS80 , IEEE_Journal_Solid_State134
IEEE_TCAS80 , IEEE_TCAS103
IEEE_TCAS81 , IEEE_Journal_Solid_State315
IEEE_TCAS82 , ISCAS32
IEEE_TCAS82 , GLSVLSI119
IEEE_TCAS82 , GLSVLSI143
IEEE_TCAS82 , GLSVLSI149
IEEE_TCAS84 , IEEE_TVLSI25
IEEE_TCAS85 , ISCAS93
IEEE_TCAS85 , IEEE_TVLSI73
IEEE_TCAS85 , IEEE_TCAS119
IEEE_TCAS86 , IEEE_Access2
IEEE_TCAS86 , SENSORS43
IEEE_TCAS87 , IEEE_TCAS18
IEEE_TCAS87 , IEEE_TCAS68
IEEE_TCAS87 , IEEE_TCAS153
IEEE_TCAS88 , IEEE_Journal_Solid_State33
IEEE_TCAS90 , IEEE_TVLSI75
IEEE_TCAS90 , IEEE_TCAS109
IEEE_TCAS91 , IEEE_Access65
IEEE_TCAS91 , IEEE_Access174
IEEE_TCAS92 , ISCAS58
IEEE_TCAS92 , IEEE_TVLSI82
IEEE_TCAS94 , IEEE_TCOMP41
IEEE_TCAS94 , GLSVLSI16
IEEE_TCAS96 , IEEE_TCAS47
IEEE_TCAS97 , IEEE_Journal_Solid_State157
IEEE_TCAS97 , IEEE_Journal_Solid_State376
IEEE_TCAS99 , IEEE_Journal_Solid_State282
IEEE_TCAS106 , ISCAS7
IEEE_TCAS110 , IEEE_TCAS84
IEEE_TCAS111 , IEEE_Journal_Solid_State224
IEEE_TCAS111 , IEEE_Journal_Solid_State367
IEEE_TCAS111 , IEEE_Journal_Solid_State433
IEEE_TCAS113 , IEEE_Journal_Solid_State365
IEEE_TCAS116 , IEEE_TVLSI40
IEEE_TCAS116 , IEEE_TVLSI66
IEEE_TCAS118 , IEEE_TCAS105
IEEE_TCAS121 , IEEE_TCAS144
IEEE_TCAS125 , DATE219
IEEE_TCAS125 , IEEE_TCAS67
IEEE_TCAS125 , IEEE_TCAS74
IEEE_TCAS125 , ASPDAC34
IEEE_TCAS126 , IEEE_TCAS95
IEEE_TCAS126 , IEEE_TCAS151
IEEE_TCAS127 , IEEE_TCAS119
IEEE_TCAS129 , IEEE_TCAS51
IEEE_TCAS129 , IEEE_TCAS99
IEEE_TCAS132 , IEEE_TCAS137
IEEE_TCAS134 , IEEE_TCAS70
IEEE_TCAS139 , IEEE_Journal_Solid_State135
IEEE_TCAS139 , IEEE_TCAS27
IEEE_TCAS140 , IEEE_TCAS115
IEEE_TCAS142 , IEEE_Journal_Solid_State280
IEEE_TCAS144 , IEEE_TCAS57
IEEE_TCAS147 , ISCAS121
IEEE_TCAS149 , IEEE_TCAS148
IEEE_TCAS154 , IEEE_Journal_Solid_State528
IEEE_TCAS155 , IEEE_Access104
IEEE_TCAS158 , IEEE_TCAS93
IEEE_TCAS165 , IEEE_Journal_Solid_State336
IEEE_TCAS165 , IEEE_Journal_Solid_State415
IEEE_TCADICS1 , ISLPED189
IEEE_TCADICS1 , ISLPED270
IEEE_TCADICS1 , DAC303
IEEE_TCADICS1 , DATE235
IEEE_TCADICS1 , IEEE_TCOMP19
IEEE_TCADICS1 , ISQED18
IEEE_TCADICS1 , ASPLOS3
IEEE_TCADICS2 , ISLPED142
IEEE_TCADICS2 , DATE192
IEEE_TCADICS2 , DATE285
IEEE_TCADICS2 , DATE291
IEEE_TCADICS2 , DATE463
IEEE_TCADICS2 , ISCA15
IEEE_TCADICS2 , IEEE_TAS99
IEEE_TCADICS3 , ISLPED56
IEEE_TCADICS3 , ISLPED286
IEEE_TCADICS3 , ISLPED331
IEEE_TCADICS3 , DAC40
IEEE_TCADICS3 , DAC92
IEEE_TCADICS3 , DAC98
IEEE_TCADICS3 , DAC100
IEEE_TCADICS3 , DAC134
IEEE_TCADICS3 , DAC178
IEEE_TCADICS3 , DATE7
IEEE_TCADICS3 , DATE29
IEEE_TCADICS3 , DATE204
IEEE_TCADICS3 , DATE415
IEEE_TCADICS3 , IEEE_TVLSI21
IEEE_TCADICS3 , IEEE_TVLSI58
IEEE_TCADICS3 , IEEE_TCAS84
IEEE_TCADICS3 , IEEE_TCAS94
IEEE_TCADICS3 , ACM_TECS26
IEEE_TCADICS3 , ISQED15
IEEE_TCADICS3 , ICCAD1
IEEE_TCADICS3 , ICCAD4
IEEE_TCADICS3 , GLSVLSI16
IEEE_TCADICS3 , WPC24
IEEE_TCADICS4 , ISLPED363
IEEE_TCADICS4 , IEEE_TCADICS14
IEEE_TCADICS4 , IEEE_TCADICS17
IEEE_TCADICS4 , IEEE_TCADICS110
IEEE_TCADICS4 , ACM_TECS27
IEEE_TCADICS5 , DATE81
IEEE_TCADICS5 , HPCA37
IEEE_TCADICS5 , GLSVLSI81
IEEE_TCADICS6 , IOT39
IEEE_TCADICS6 , DATE304
IEEE_TCADICS6 , Sensys20
IEEE_TCADICS7 , DATE453
IEEE_TCADICS8 , DATE65
IEEE_TCADICS8 , DATE315
IEEE_TCADICS8 , DATE394
IEEE_TCADICS8 , DATE447
IEEE_TCADICS8 , IEEE_TCADICS73
IEEE_TCADICS8 , IEEE_TCADICS80
IEEE_TCADICS8 , IEEE_TCADICS93
IEEE_TCADICS8 , ACM_TODAES58
IEEE_TCADICS8 , GLSVLSI128
IEEE_TCADICS9 , ISLPED618
IEEE_TCADICS9 , ISLPED629
IEEE_TCADICS9 , DAC278
IEEE_TCADICS9 , DAC380
IEEE_TCADICS9 , DATE181
IEEE_TCADICS9 , DATE224
IEEE_TCADICS9 , DATE288
IEEE_TCADICS9 , DATE658
IEEE_TCADICS9 , ICCAD33
IEEE_TCADICS9 , ICCAD39
IEEE_TCADICS10 , DATE227
IEEE_TCADICS10 , IEEE_TCADICS16
IEEE_TCADICS10 , IEEE_TCADICS90
IEEE_TCADICS10 , ASPDAC18
IEEE_TCADICS11 , ISLPED640
IEEE_TCADICS11 , ISLPED770
IEEE_TCADICS11 , ISLPED871
IEEE_TCADICS11 , ISLPED906
IEEE_TCADICS11 , ISLPED1012
IEEE_TCADICS11 , DAC1
IEEE_TCADICS11 , DAC147
IEEE_TCADICS11 , IEEE_Journal_Solid_State454
IEEE_TCADICS11 , IEEE_TVLSI18
IEEE_TCADICS11 , IEEE_TVLSI36
IEEE_TCADICS11 , IEEE_TVLSI55
IEEE_TCADICS11 , IEEE_TVLSI62
IEEE_TCADICS11 , IEEE_TVLSI65
IEEE_TCADICS11 , IEEE_TCADICS35
IEEE_TCADICS11 , ASPDAC8
IEEE_TCADICS12 , ACM_TODAES64
IEEE_TCADICS12 , JOLPE22
IEEE_TCADICS13 , ISLPED718
IEEE_TCADICS13 , ISLPED792
IEEE_TCADICS13 , ISLPED912
IEEE_TCADICS13 , DAC116
IEEE_TCADICS13 , DATE227
IEEE_TCADICS13 , IEEE_TVLSI83
IEEE_TCADICS13 , IEEE_TCADICS62
IEEE_TCADICS13 , IEEE_TCADICS90
IEEE_TCADICS13 , ACM_TECS21
IEEE_TCADICS13 , ACM_TODAES5
IEEE_TCADICS13 , ACM_TODAES7
IEEE_TCADICS13 , IEEE_TCOMP34
IEEE_TCADICS13 , IEEE_TPDS4
IEEE_TCADICS14 , IEEE_TCADICS69
IEEE_TCADICS15 , DATE94
IEEE_TCADICS15 , DATE396
IEEE_TCADICS15 , DATE447
IEEE_TCADICS15 , IEEE_TCADICS73
IEEE_TCADICS15 , IEEE_TCADICS80
IEEE_TCADICS15 , IEEE_TCADICS92
IEEE_TCADICS17 , IEEE_TCADICS106
IEEE_TCADICS17 , IEEE_TCOMP12
IEEE_TCADICS18 , ASPDAC28
IEEE_TCADICS19 , ISLPED548
IEEE_TCADICS19 , ISLPED674
IEEE_TCADICS19 , ISLPED698
IEEE_TCADICS19 , DAC313
IEEE_TCADICS19 , DATE249
IEEE_TCADICS19 , DATE566
IEEE_TCADICS19 , ACM_TODAES18
IEEE_TCADICS19 , JOLPE39
IEEE_TCADICS20 , ISLPED740
IEEE_TCADICS20 , ISLPED1120
IEEE_TCADICS20 , DATE454
IEEE_TCADICS20 , DATE633
IEEE_TCADICS20 , IEEE_TCADICS41
IEEE_TCADICS20 , IEEE_TCADICS55
IEEE_TCADICS20 , IEEE_TCADICS81
IEEE_TCADICS20 , IEEE_TCADICS107
IEEE_TCADICS20 , ACM_TODAES57
IEEE_TCADICS21 , DATE146
IEEE_TCADICS21 , ASPLOS5
IEEE_TCADICS22 , DAC2
IEEE_TCADICS22 , DAC64
IEEE_TCADICS22 , DATE40
IEEE_TCADICS22 , IEEE_TCADICS97
IEEE_TCADICS23 , DATE460
IEEE_TCADICS23 , JOLPE4
IEEE_TCADICS23 , JOLPE11
IEEE_TCADICS25 , ISLPED540
IEEE_TCADICS25 , DAC30
IEEE_TCADICS25 , DATE208
IEEE_TCADICS26 , DATE262
IEEE_TCADICS26 , DATE599
IEEE_TCADICS28 , DAC64
IEEE_TCADICS29 , DATE369
IEEE_TCADICS30 , DAC75
IEEE_TCADICS30 , DATE248
IEEE_TCADICS30 , IEEE_TCADICS73
IEEE_TCADICS30 , GLSVLSI128
IEEE_TCADICS31 , ISLPED504
IEEE_TCADICS31 , DATE170
IEEE_TCADICS32 , ISLPED324
IEEE_TCADICS32 , IEEE_TCADICS33
IEEE_TCADICS32 , IEEE_TCADICS76
IEEE_TCADICS33 , ISLPED217
IEEE_TCADICS33 , DAC278
IEEE_TCADICS33 , DATE143
IEEE_TCADICS33 , DATE329
IEEE_TCADICS33 , ASPDAC28
IEEE_TCADICS35 , ISLPED362
IEEE_TCADICS35 , IEEE_Access116
IEEE_TCADICS35 , IEEE_TVLSI129
IEEE_TCADICS35 , ASPDAC21
IEEE_TCADICS37 , ISLPED691
IEEE_TCADICS37 , DAC133
IEEE_TCADICS37 , DAC191
IEEE_TCADICS37 , DATE10
IEEE_TCADICS37 , DATE30
IEEE_TCADICS37 , DATE33
IEEE_TCADICS37 , DATE67
IEEE_TCADICS37 , IEEE_TCAS2
IEEE_TCADICS37 , GLSVLSI46
IEEE_TCADICS38 , DAC75
IEEE_TCADICS38 , IEEE_TCADICS73
IEEE_TCADICS38 , IEEE_TCADICS80
IEEE_TCADICS39 , ISCAS99
IEEE_TCADICS39 , IEEE_TCAS115
IEEE_TCADICS40 , ISLPED544
IEEE_TCADICS40 , ISLPED1025
IEEE_TCADICS40 , DAC27
IEEE_TCADICS40 , DATE633
IEEE_TCADICS40 , ACM_TODAES25
IEEE_TCADICS40 , ACM_TODAES55
IEEE_TCADICS41 , ISLPED544
IEEE_TCADICS41 , ISLPED1025
IEEE_TCADICS41 , DAC27
IEEE_TCADICS41 , DATE633
IEEE_TCADICS41 , ACM_TODAES25
IEEE_TCADICS42 , GLSVLSI114
IEEE_TCADICS43 , IEEE_TCADICS44
IEEE_TCADICS45 , ISLPED684
IEEE_TCADICS45 , DAC296
IEEE_TCADICS46 , ISLPED557
IEEE_TCADICS47 , ISLPED788
IEEE_TCADICS47 , ISLPED849
IEEE_TCADICS47 , DATE40
IEEE_TCADICS47 , DATE509
IEEE_TCADICS47 , IEEE_TVLSI105
IEEE_TCADICS47 , IEEE_TVLSI117
IEEE_TCADICS47 , IEEE_TVLSI118
IEEE_TCADICS47 , IEEE_TVLSI124
IEEE_TCADICS47 , IEEE_TVLSI126
IEEE_TCADICS47 , IEEE_TVLSI128
IEEE_TCADICS47 , IEEE_TVLSI138
IEEE_TCADICS47 , IEEE_TCADICS12
IEEE_TCADICS47 , IEEE_TCADICS110
IEEE_TCADICS47 , JOLPE22
IEEE_TCADICS48 , ISLPED499
IEEE_TCADICS48 , ISLPED787
IEEE_TCADICS48 , IEEE_TVLSI130
IEEE_TCADICS48 , IEEE_TCADICS13
IEEE_TCADICS48 , ACM_TODAES65
IEEE_TCADICS49 , DAC221
IEEE_TCADICS50 , IEEE_TVLSI120
IEEE_TCADICS50 , IEEE_TVLSI125
IEEE_TCADICS51 , ACM_TECS21
IEEE_TCADICS53 , ISLPED588
IEEE_TCADICS53 , IEEE_TVLSI96
IEEE_TCADICS53 , IEEE_TCADICS39
IEEE_TCADICS54 , IEEE_TCAS95
IEEE_TCADICS55 , ISLPED992
IEEE_TCADICS55 , ACM_TODAES62
IEEE_TCADICS56 , DAC99
IEEE_TCADICS56 , ASPDAC40
IEEE_TCADICS57 , IEEE_Journal_Solid_State458
IEEE_TCADICS59 , DAC191
IEEE_TCADICS59 , IEEE_TCADICS72
IEEE_TCADICS60 , ISLPED460
IEEE_TCADICS60 , ISLPED970
IEEE_TCADICS60 , DAC17
IEEE_TCADICS60 , IEEE_TVLSI74
IEEE_TCADICS60 , GLSVLSI103
IEEE_TCADICS60 , MICROELECTRONICS4
IEEE_TCADICS62 , ICCAD28
IEEE_TCADICS63 , NOCs10
IEEE_TCADICS64 , NOCs6
IEEE_TCADICS65 , Nano_Comm11
IEEE_TCADICS68 , ISLPED192
IEEE_TCADICS68 , ISLPED360
IEEE_TCADICS68 , DATE614
IEEE_TCADICS70 , ISLPED320
IEEE_TCADICS70 , IEEE_Journal_Solid_State531
IEEE_TCADICS70 , IEEE_TVLSI96
IEEE_TCADICS71 , ISLPED166
IEEE_TCADICS71 , DATE146
IEEE_TCADICS71 , DATE411
IEEE_TCADICS73 , IEEE_TCADICS80
IEEE_TCADICS74 , IEEE_TCADICS93
IEEE_TCADICS75 , IEEE_TCADICS73
IEEE_TCADICS75 , IEEE_TCADICS80
IEEE_TCADICS75 , ACM_TODAES21
IEEE_TCADICS78 , IEEE_TCOMP31
IEEE_TCADICS79 , DAC75
IEEE_TCADICS79 , IEEE_TCADICS73
IEEE_TCADICS79 , IEEE_TCADICS80
IEEE_TCADICS79 , ACM_TODAES35
IEEE_TCADICS81 , ISLPED740
IEEE_TCADICS81 , DATE664
IEEE_TCADICS81 , ACM_TODAES57
IEEE_TCADICS83 , ISLPED973
IEEE_TCADICS83 , IEEE_TVLSI109
IEEE_TCADICS83 , ACM_TODAES62
IEEE_TCADICS83 , JCSC7
IEEE_TCADICS85 , GLSVLSI53
IEEE_TCADICS88 , DAC188
IEEE_TCADICS88 , ICCAD29
IEEE_TCADICS88 , JCSC1
IEEE_TCADICS89 , ISCAS50
IEEE_TCADICS90 , ISLPED4
IEEE_TCADICS91 , ISLPED541
IEEE_TCADICS92 , ACM_TODAES35
IEEE_TCADICS94 , ISLPED892
IEEE_TCADICS94 , ISLPED1120
IEEE_TCADICS94 , DAC48
IEEE_TCADICS94 , IEEE_TCADICS81
IEEE_TCADICS95 , IEEE_TCOMP56
IEEE_TCADICS98 , IEEE_TCADICS63
IEEE_TCADICS99 , DAC30
IEEE_TCADICS99 , DAC89
IEEE_TCADICS99 , DATE547
IEEE_TCADICS99 , IEEE_TVLSI129
IEEE_TCADICS99 , ACM_TODAES33
IEEE_TCADICS100 , ISLPED544
IEEE_TCADICS100 , DAC27
IEEE_TCADICS100 , ACM_TODAES25
IEEE_TCADICS100 , JCSC1
IEEE_TCADICS102 , IEEE_TCADICS82
IEEE_TCADICS107 , DAC192
IEEE_TCADICS109 , ACM_TACO6
IEEE_TCADICS110 , DAC360
IEEE_TCADICS110 , IEEE_TVLSI105
IEEE_TCADICS110 , JOLPE22
IEEE_TCADICS111 , DAC50
ACM_TECS1 , DATE22
ACM_TECS1 , ACM_TODAES13
ACM_TECS1 , IEEE_TCOMP32
ACM_TECS3 , DAC245
ACM_TECS3 , DATE219
ACM_TECS3 , IEEE_TCAS74
ACM_TECS3 , GLSVLSI52
ACM_TECS4 , IEEE_TCOMP34
ACM_TECS5 , NOCs10
ACM_TECS7 , GLSVLSI76
ACM_TECS8 , ASPLOS5
ACM_TECS8 , ASPLOS8
ACM_TECS8 , ASPLOS15
ACM_TECS9 , ACM_TECS23
ACM_TECS9 , ACM_TECS32
ACM_TECS10 , DATE585
ACM_TECS10 , ICCAD31
ACM_TECS10 , ICCAD32
ACM_TECS12 , ISLPED174
ACM_TECS14 , ACM_TECS21
ACM_TECS14 , IEEE_TCOMP34
ACM_TECS15 , DATE147
ACM_TECS15 , ACM_TODAES28
ACM_TECS15 , GLSVLSI19
ACM_TECS19 , ACM_TECS18
ACM_TECS20 , DATE592
ACM_TECS31 , ISLPED59
ACM_TECS34 , Nano_Comm12
ACM_TECS35 , ACM_TODAES2
ACM_TECS36 , IEEE_TCADICS66
ACM_TECS42 , DATE260
ACM_TECS42 , IEEE_TVLSI52
ACM_TODAES1 , ISLPED963
ACM_TODAES3 , DATE115
ACM_TODAES4 , ISLPED888
ACM_TODAES4 , DATE363
ACM_TODAES4 , DATE590
ACM_TODAES5 , ISLPED3
ACM_TODAES5 , ACM_TODAES22
ACM_TODAES6 , IEEE_TVLSI124
ACM_TODAES6 , JCSC6
ACM_TODAES7 , DATE356
ACM_TODAES7 , ACM_TODAES5
ACM_TODAES7 , ACM_TODAES22
ACM_TODAES7 , ACM_TODAES26
ACM_TODAES8 , IEEE_TVLSI8
ACM_TODAES9 , ISLPED404
ACM_TODAES9 , IEEE_TCADICS76
ACM_TODAES12 , ACM_TECS2
ACM_TODAES15 , JOLPE18
ACM_TODAES18 , ACM_TODAES34
ACM_TODAES21 , ACM_TODAES35
ACM_TODAES24 , ACM_TACO6
ACM_TODAES25 , ISLPED316
ACM_TODAES25 , DATE633
ACM_TODAES25 , ACM_TODAES55
ACM_TODAES30 , DATE548
ACM_TODAES33 , DAC255
ACM_TODAES36 , IEEE_TPDS6
ACM_TODAES38 , ISLPED86
ACM_TODAES39 , DAC145
ACM_TODAES47 , ACM_TODAES53
ACM_TODAES61 , DAC227
Mobicom3 , Sensys29
Mobicom6 , IEEE_Access42
Mobicom6 , IEEE_Access159
Mobicom6 , Sensys16
Mobicom7 , ISLPED242
Mobicom8 , Mobicom24
Mobicom10 , ISLPED421
Mobicom12 , Sensys10
Mobicom12 , Mobicom17
Mobicom14 , Mobisys15
Mobicom16 , Mobicom21
Mobicom18 , Sensys13
Mobicom23 , IEEE_Access168
CVPR1 , DATE274
CVPR1 , ISCAS103
CVPR1 , CVPR19
CVPR1 , CVPR43
CVPR1 , CVPR68
CVPR1 , CVPR79
CVPR1 , IEEE_TPAMI3
CVPR1 , AAAI13
CVPR1 , AAAI14
CVPR1 , AAAI15
CVPR1 , AAAI16
CVPR1 , AAAI17
CVPR1 , AAAI18
CVPR1 , AAAI19
CVPR1 , AAAI21
CVPR1 , AAAI22
CVPR1 , AAAI24
CVPR1 , AAAI25
CVPR1 , AAAI26
CVPR1 , AAAI27
CVPR1 , AAAI28
CVPR1 , AAAI29
CVPR1 , Neurips22
CVPR3 , CVPR67
CVPR5 , CVPR16
CVPR7 , ISCA5
CVPR7 , CVPR80
CVPR7 , Neurips35
CVPR7 , PMLR23
CVPR11 , JMLR5
CVPR14 , DATE375
CVPR14 , CVPR21
CVPR30 , AAAI16
CVPR33 , AAAI17
CVPR33 , Sensys20
CVPR34 , AAAI28
CVPR36 , CVPR36
CVPR44 , CVPR44
CVPR60 , CVPR33
CVPR60 , CVPR59
CVPR60 , CVPR61
CVPR60 , CVPR62
CVPR60 , CVPR64
CVPR60 , CVPR66
CVPR60 , CVPR69
CVPR60 , CVPR73
CVPR60 , CVPR74
CVPR60 , CVPR77
CVPR60 , CVPR85
CVPR60 , IEEE_TPAMI1
CVPR60 , IEEE_TPAMI2
CVPR60 , IEEE_TPAMI3
CVPR60 , IEEE_TPAMI4
CVPR60 , IEEE_TPAMI5
CVPR60 , IEEE_TPAMI6
CVPR60 , IEEE_TPAMI7
CVPR60 , IEEE_TPAMI8
